datetime,season,holiday,work_day,weather,temperature,apparent_temperature,humidity,windspeed,casual_renter_count,registered_renter_count,renter_count,month,day_of_month,day_of_week,hour_of_day
2011-01-12 17:00:00,1,0,1,1,46.76,48.362,47,23.9994,0,139,139,1,12,2,17
2011-01-12 18:00:00,1,0,1,1,46.76,45.635,47,35.0008,2,135,137,1,12,2,18
2011-01-12 19:00:00,1,0,1,1,45.284,45.635,47,27.9993,1,82,83,1,12,2,19
2011-01-12 20:00:00,1,0,1,1,43.808,44.276,50,22.0028,2,54,56,1,12,2,20
2011-01-12 21:00:00,1,0,1,1,43.808,44.276,55,22.0028,0,57,57,1,12,2,21
2011-01-12 22:00:00,1,0,1,1,43.808,42.908,55,30.0026,1,32,33,1,12,2,22
2011-01-12 23:00:00,1,0,1,1,42.332,41.549,59,27.9993,1,19,20,1,12,2,23
2011-01-13 00:00:00,1,0,1,1,42.332,42.908,59,19.0012,1,6,7,1,13,3,0
2011-01-13 01:00:00,1,0,1,1,42.332,42.908,50,19.0012,0,2,2,1,13,3,1
2011-01-13 02:00:00,1,0,1,1,42.332,42.908,50,23.9994,0,2,2,1,13,3,2
2011-01-13 03:00:00,1,0,1,1,42.332,42.908,50,22.0028,0,3,3,1,13,3,3
2011-01-13 04:00:00,1,0,1,1,42.332,42.908,50,16.9979,0,4,4,1,13,3,4
2011-01-13 05:00:00,1,0,1,1,42.332,42.908,50,19.9995,0,3,3,1,13,3,5
2011-01-13 06:00:00,1,0,1,1,40.856,45.635,54,8.9981,0,28,28,1,13,3,6
2011-01-13 07:00:00,1,0,1,1,40.856,45.635,54,8.9981,0,72,72,1,13,3,7
2011-01-13 08:00:00,1,0,1,1,42.332,44.276,50,12.998,5,197,202,1,13,3,8
2011-01-13 09:00:00,1,0,1,1,42.332,42.908,50,22.0028,2,137,139,1,13,3,9
2011-01-13 10:00:00,1,0,1,2,43.808,44.276,50,23.9994,2,36,38,1,13,3,10
2011-01-13 11:00:00,1,0,1,2,46.76,47.003,44,30.0026,4,33,37,1,13,3,11
2011-01-13 12:00:00,1,0,1,1,46.76,47.003,44,27.9993,3,49,52,1,13,3,12
2011-01-13 13:00:00,1,0,1,1,48.236000000000004,49.730000000000004,41,30.0026,2,81,83,1,13,3,13
2011-01-13 14:00:00,1,0,1,1,48.236000000000004,49.730000000000004,41,26.0027,3,39,42,1,13,3,14
2011-01-13 15:00:00,1,0,1,1,49.712,51.089,38,19.9995,5,55,60,1,13,3,15
2011-01-13 16:00:00,1,0,1,1,49.712,51.089,38,23.9994,2,76,78,1,13,3,16
2011-01-13 17:00:00,1,0,1,1,46.76,48.362,40,19.0012,4,158,162,1,13,3,17
2011-01-13 18:00:00,1,0,1,1,46.76,48.362,40,22.0028,3,141,144,1,13,3,18
2011-01-13 19:00:00,1,0,1,1,43.808,45.635,47,16.9979,1,98,99,1,13,3,19
2011-01-13 20:00:00,1,0,1,1,43.808,45.635,47,15.0013,0,64,64,1,13,3,20
2011-01-13 21:00:00,1,0,1,1,42.332,42.908,46,19.9995,0,40,40,1,13,3,21
2011-01-13 22:00:00,1,0,1,1,42.332,42.908,46,22.0028,0,30,30,1,13,3,22
2011-01-13 23:00:00,1,0,1,1,40.856,44.276,50,12.998,1,14,15,1,13,3,23
2011-01-14 00:00:00,1,0,1,1,40.856,44.276,50,12.998,0,14,14,1,14,4,0
2011-01-14 01:00:00,1,0,1,1,39.38,42.908,54,11.0014,0,5,5,1,14,4,1
2011-01-14 02:00:00,1,0,1,1,39.38,42.908,54,8.9981,0,1,1,1,14,4,2
2011-01-14 03:00:00,1,0,1,1,39.38,44.276,54,7.0015,0,1,1,1,14,4,3
2011-01-14 05:00:00,1,0,1,1,39.38,44.276,54,6.0032,0,8,8,1,14,4,5
2011-01-14 06:00:00,1,0,1,1,39.38,48.362,54,0.0,0,17,17,1,14,4,6
2011-01-14 07:00:00,1,0,1,1,39.38,42.908,74,11.0014,0,70,70,1,14,4,7
2011-01-14 08:00:00,1,0,1,1,40.856,47.003,68,0.0,2,156,158,1,14,4,8
2011-01-14 09:00:00,1,0,1,1,42.332,45.635,69,8.9981,0,117,117,1,14,4,9
2011-01-14 10:00:00,1,0,1,1,45.284,48.362,55,12.998,4,40,44,1,14,4,10
2011-01-14 11:00:00,1,0,1,1,45.284,47.003,51,19.0012,6,47,53,1,14,4,11
2011-01-14 12:00:00,1,0,1,1,46.76,49.730000000000004,44,16.9979,2,59,61,1,14,4,12
2011-01-14 13:00:00,1,0,1,1,48.236000000000004,49.730000000000004,37,26.0027,4,73,77,1,14,4,13
2011-01-14 14:00:00,1,0,1,1,48.236000000000004,51.089,41,19.0012,5,59,64,1,14,4,14
2011-01-14 15:00:00,1,0,1,1,49.712,53.816,38,11.0014,9,59,68,1,14,4,15
2011-01-14 16:00:00,1,0,1,1,48.236000000000004,53.816,41,7.0015,3,87,90,1,14,4,16
2011-01-14 17:00:00,1,0,1,1,48.236000000000004,52.457,41,11.0014,4,155,159,1,14,4,17
2011-01-14 18:00:00,1,0,1,1,46.76,55.184,47,0.0,5,134,139,1,14,4,18
2011-01-14 19:00:00,1,0,1,1,43.808,49.730000000000004,59,6.0032,3,89,92,1,14,4,19
2011-01-14 20:00:00,1,0,1,1,45.284,53.816,59,0.0,0,68,68,1,14,4,20
2011-01-14 21:00:00,1,0,1,1,43.808,52.457,69,0.0,4,48,52,1,14,4,21
2011-01-14 22:00:00,1,0,1,2,43.808,52.457,69,0.0,2,34,36,1,14,4,22
2011-01-14 23:00:00,1,0,1,2,45.284,53.816,55,0.0,1,26,27,1,14,4,23
2011-01-15 00:00:00,1,0,0,1,45.284,53.816,55,0.0,3,25,28,1,15,5,0
2011-01-15 01:00:00,1,0,0,2,43.808,49.730000000000004,59,6.0032,2,18,20,1,15,5,1
2011-01-15 02:00:00,1,0,0,2,43.808,49.730000000000004,59,6.0032,0,12,12,1,15,5,2
2011-01-15 03:00:00,1,0,0,2,43.808,52.457,59,0.0,1,7,8,1,15,5,3
2011-01-15 04:00:00,1,0,0,2,43.808,52.457,59,0.0,0,5,5,1,15,5,4
2011-01-15 05:00:00,1,0,0,1,43.808,52.457,59,0.0,0,1,1,1,15,5,5
2011-01-15 06:00:00,1,0,0,1,42.332,47.003,63,7.0015,1,2,3,1,15,5,6
2011-01-15 07:00:00,1,0,0,1,42.332,51.089,63,0.0,1,9,10,1,15,5,7
2011-01-15 08:00:00,1,0,0,1,42.332,45.635,63,8.9981,1,22,23,1,15,5,8
2011-01-15 09:00:00,1,0,0,1,43.808,48.362,64,8.9981,2,31,33,1,15,5,9
2011-01-15 10:00:00,1,0,0,1,45.284,49.730000000000004,59,11.0014,2,57,59,1,15,5,10
2011-01-15 11:00:00,1,0,0,1,46.76,49.730000000000004,55,15.0013,18,54,72,1,15,5,11
2011-01-15 12:00:00,1,0,0,1,49.712,52.457,48,15.0013,15,74,89,1,15,5,12
2011-01-15 13:00:00,1,0,0,1,52.664,55.184,38,19.9995,21,80,101,1,15,5,13
2011-01-15 14:00:00,1,0,0,1,54.14,57.911,39,19.0012,26,92,118,1,15,5,14
2011-01-15 15:00:00,1,0,0,2,55.616,60.638000000000005,36,12.998,21,108,129,1,15,5,15
2011-01-15 16:00:00,1,0,0,2,57.092,61.997,34,12.998,33,95,128,1,15,5,16
2011-01-15 17:00:00,1,0,0,2,55.616,59.269999999999996,36,19.0012,29,54,83,1,15,5,17
2011-01-15 18:00:00,1,0,0,2,54.14,57.911,45,16.9979,15,69,84,1,15,5,18
2011-01-15 19:00:00,1,0,0,2,55.616,59.269999999999996,39,16.9979,14,60,74,1,15,5,19
2011-01-15 20:00:00,1,0,0,2,55.616,59.269999999999996,39,16.9979,6,35,41,1,15,5,20
2011-01-15 21:00:00,1,0,0,2,55.616,59.269999999999996,39,15.0013,6,51,57,1,15,5,21
2011-01-15 22:00:00,1,0,0,2,54.14,60.638000000000005,42,7.0015,0,26,26,1,15,5,22
2011-01-15 23:00:00,1,0,0,1,54.14,57.911,45,19.0012,5,39,44,1,15,5,23
2011-01-16 00:00:00,1,0,0,1,51.188,59.269999999999996,56,0.0,6,33,39,1,16,6,0
2011-01-16 01:00:00,1,0,0,1,51.188,56.543,56,8.9981,4,19,23,1,16,6,1
2011-01-16 02:00:00,1,0,0,1,51.188,57.911,56,6.0032,3,13,16,1,16,6,2
2011-01-16 03:00:00,1,0,0,1,48.236000000000004,56.543,69,0.0,9,6,15,1,16,6,3
2011-01-16 04:00:00,1,0,0,1,51.188,55.184,56,11.0014,0,1,1,1,16,6,4
2011-01-16 05:00:00,1,0,0,2,51.188,55.184,56,11.0014,1,1,2,1,16,6,5
2011-01-16 06:00:00,1,0,0,2,51.188,55.184,56,11.0014,0,1,1,1,16,6,6
2011-01-16 07:00:00,1,0,0,2,49.712,51.089,56,19.9995,0,3,3,1,16,6,7
2011-01-16 08:00:00,1,0,0,1,48.236000000000004,51.089,55,19.0012,0,18,18,1,16,6,8
2011-01-16 09:00:00,1,0,0,1,48.236000000000004,51.089,51,16.9979,3,29,32,1,16,6,9
2011-01-16 10:00:00,1,0,0,1,48.236000000000004,51.089,51,19.0012,8,71,79,1,16,6,10
2011-01-16 11:00:00,1,0,0,1,49.712,52.457,44,16.9979,23,70,93,1,16,6,11
2011-01-16 12:00:00,1,0,0,1,49.712,51.089,41,19.0012,29,75,104,1,16,6,12
2011-01-16 13:00:00,1,0,0,1,51.188,52.457,35,19.9995,23,95,118,1,16,6,13
2011-01-16 14:00:00,1,0,0,1,52.664,56.543,36,16.9979,22,69,91,1,16,6,14
2011-01-16 15:00:00,1,0,0,1,51.188,53.816,38,16.9979,35,78,113,1,16,6,15
2011-01-16 16:00:00,1,0,0,1,49.712,52.457,38,15.0013,22,77,99,1,16,6,16
2011-01-16 17:00:00,1,0,0,1,48.236000000000004,51.089,37,16.9979,23,82,105,1,16,6,17
2011-01-16 18:00:00,1,0,0,1,46.76,51.089,40,11.0014,11,56,67,1,16,6,18
2011-01-16 19:00:00,1,0,0,1,45.284,49.730000000000004,47,8.9981,14,47,61,1,16,6,19
2011-01-16 20:00:00,1,0,0,1,45.284,49.730000000000004,47,11.0014,7,50,57,1,16,6,20
2011-01-16 21:00:00,1,0,0,1,45.284,49.730000000000004,51,11.0014,6,22,28,1,16,6,21
2011-01-16 22:00:00,1,0,0,2,46.76,51.089,49,8.9981,2,19,21,1,16,6,22
2011-01-16 23:00:00,1,0,0,2,46.76,52.457,40,7.0015,0,18,18,1,16,6,23
2011-01-17 00:00:00,1,1,0,2,46.76,49.730000000000004,47,15.0013,1,16,17,1,17,0,0
2011-01-17 01:00:00,1,1,0,2,46.76,49.730000000000004,44,12.998,1,15,16,1,17,0,1
2011-01-17 02:00:00,1,1,0,2,45.284,47.003,43,16.9979,0,8,8,1,17,0,2
2011-01-17 03:00:00,1,1,0,2,45.284,48.362,43,12.998,0,2,2,1,17,0,3
2011-01-17 04:00:00,1,1,0,2,45.284,49.730000000000004,43,8.9981,1,2,3,1,17,0,4
2011-01-17 05:00:00,1,1,0,2,45.284,49.730000000000004,43,11.0014,0,1,1,1,17,0,5
2011-01-17 06:00:00,1,1,0,2,45.284,48.362,43,12.998,0,5,5,1,17,0,6
2011-01-17 07:00:00,1,1,0,2,43.808,48.362,50,8.9981,4,9,13,1,17,0,7
2011-01-17 08:00:00,1,1,0,2,43.808,45.635,47,15.0013,3,30,33,1,17,0,8
2011-01-17 09:00:00,1,1,0,2,43.808,45.635,47,15.0013,8,39,47,1,17,0,9
2011-01-17 10:00:00,1,1,0,2,43.808,45.635,50,16.9979,7,50,57,1,17,0,10
2011-01-17 11:00:00,1,1,0,2,43.808,45.635,55,12.998,9,55,64,1,17,0,11
2011-01-17 12:00:00,1,1,0,2,45.284,49.730000000000004,47,8.9981,10,70,80,1,17,0,12
2011-01-17 13:00:00,1,1,0,2,45.284,49.730000000000004,47,8.9981,13,80,93,1,17,0,13
2011-01-17 14:00:00,1,1,0,2,45.284,51.089,43,7.0015,12,74,86,1,17,0,14
2011-01-17 15:00:00,1,1,0,2,46.76,51.089,47,11.0014,21,72,93,1,17,0,15
2011-01-17 16:00:00,1,1,0,2,46.76,51.089,47,11.0014,6,76,82,1,17,0,16
2011-01-17 17:00:00,1,1,0,1,46.76,49.730000000000004,51,12.998,4,67,71,1,17,0,17
2011-01-17 18:00:00,1,1,0,2,45.284,47.003,55,16.9979,7,85,92,1,17,0,18
2011-01-17 19:00:00,1,1,0,3,45.284,48.362,59,12.998,2,58,60,1,17,0,19
2011-01-17 20:00:00,1,1,0,3,43.808,45.635,80,12.998,4,29,33,1,17,0,20
2011-01-17 21:00:00,1,1,0,3,43.808,45.635,80,12.998,3,24,27,1,17,0,21
2011-01-17 22:00:00,1,1,0,3,42.332,42.908,93,16.9979,0,13,13,1,17,0,22
2011-01-17 23:00:00,1,1,0,3,43.808,44.276,86,19.0012,1,3,4,1,17,0,23
2011-01-18 12:00:00,1,0,1,2,46.76,48.362,86,22.0028,0,3,3,1,18,1,12
2011-01-18 13:00:00,1,0,1,2,46.76,49.730000000000004,86,15.0013,0,22,22,1,18,1,13
2011-01-18 14:00:00,1,0,1,2,48.236000000000004,52.457,80,11.0014,2,26,28,1,18,1,14
2011-01-18 15:00:00,1,0,1,2,48.236000000000004,52.457,87,11.0014,3,32,35,1,18,1,15
2011-01-18 16:00:00,1,0,1,2,48.236000000000004,52.457,87,12.998,0,61,61,1,18,1,16
2011-01-18 17:00:00,1,0,1,2,48.236000000000004,52.457,82,12.998,1,124,125,1,18,1,17
2011-01-18 18:00:00,1,0,1,2,48.236000000000004,52.457,80,11.0014,1,132,133,1,18,1,18
2011-01-18 19:00:00,1,0,1,2,48.236000000000004,52.457,80,8.9981,1,98,99,1,18,1,19
2011-01-18 20:00:00,1,0,1,2,48.236000000000004,56.543,87,0.0,0,83,83,1,18,1,20
2011-01-18 21:00:00,1,0,1,2,48.236000000000004,53.816,93,7.0015,0,41,41,1,18,1,21
2011-01-18 22:00:00,1,0,1,2,48.236000000000004,55.184,93,6.0032,0,33,33,1,18,1,22
2011-01-18 23:00:00,1,0,1,2,48.236000000000004,56.543,93,0.0,1,19,20,1,18,1,23
2011-01-19 00:00:00,1,0,1,2,48.236000000000004,56.543,93,0.0,0,3,3,1,19,2,0
2011-01-19 01:00:00,1,0,1,3,48.236000000000004,52.457,93,8.9981,1,6,7,1,19,2,1
2011-01-19 02:00:00,1,0,1,3,48.236000000000004,52.457,93,8.9981,0,3,3,1,19,2,2
2011-01-19 04:00:00,1,0,1,3,48.236000000000004,52.457,93,8.9981,1,1,2,1,19,2,4
2011-01-19 05:00:00,1,0,1,2,48.236000000000004,55.184,93,6.0032,0,7,7,1,19,2,5
2011-01-19 06:00:00,1,0,1,2,48.236000000000004,55.184,93,6.0032,0,32,32,1,19,2,6
2011-01-19 07:00:00,1,0,1,2,49.712,55.184,92,7.0015,1,89,90,1,19,2,7
2011-01-19 08:00:00,1,0,1,2,49.712,55.184,93,7.0015,1,196,197,1,19,2,8
2011-01-19 09:00:00,1,0,1,2,49.712,55.184,93,7.0015,2,107,109,1,19,2,9
2011-01-19 10:00:00,1,0,1,2,51.188,56.543,93,8.9981,1,46,47,1,19,2,10
2011-01-19 11:00:00,1,0,1,2,52.664,59.269999999999996,87,6.0032,5,47,52,1,19,2,11
2011-01-19 12:00:00,1,0,1,2,54.14,60.638000000000005,81,6.0032,5,65,70,1,19,2,12
2011-01-19 13:00:00,1,0,1,1,61.519999999999996,68.81899999999999,62,19.0012,11,67,78,1,19,2,13
2011-01-19 14:00:00,1,0,1,1,61.519999999999996,68.81899999999999,58,16.9979,7,68,75,1,19,2,14
2011-01-19 15:00:00,1,0,1,1,61.519999999999996,68.81899999999999,54,19.0012,4,78,82,1,19,2,15
2011-01-19 16:00:00,1,0,1,1,60.044,67.451,58,26.0027,10,94,104,1,19,2,16
2011-01-19 17:00:00,1,0,1,1,58.568,61.997,57,22.0028,7,190,197,1,19,2,17
2011-01-19 18:00:00,1,0,1,1,57.092,60.638000000000005,61,19.0012,5,156,161,1,19,2,18
2011-01-19 19:00:00,1,0,1,1,55.616,57.911,57,27.9993,4,108,112,1,19,2,19
2011-01-19 20:00:00,1,0,1,1,55.616,59.269999999999996,49,19.9995,2,74,76,1,19,2,20
2011-01-19 21:00:00,1,0,1,1,55.616,57.911,49,27.9993,4,55,59,1,19,2,21
2011-01-19 22:00:00,1,0,1,1,54.14,59.269999999999996,52,11.0014,6,53,59,1,19,2,22
2011-01-19 23:00:00,1,0,1,1,54.14,56.543,52,31.0009,1,27,28,1,19,2,23
2011-02-01 00:00:00,1,0,1,2,43.808,48.362,64,7.0015,2,6,8,2,1,1,0
2011-02-01 01:00:00,1,0,1,2,43.808,48.362,69,7.0015,0,3,3,2,1,1,1
2011-02-01 02:00:00,1,0,1,2,43.808,52.457,69,0.0,0,2,2,2,1,1,2
2011-02-01 03:00:00,1,0,1,2,43.808,52.457,69,0.0,0,2,2,2,1,1,3
2011-02-01 05:00:00,1,0,1,3,42.332,51.089,93,0.0,0,3,3,2,1,1,5
2011-02-01 06:00:00,1,0,1,3,42.332,51.089,93,0.0,0,22,22,2,1,1,6
2011-02-01 07:00:00,1,0,1,3,43.808,52.457,93,0.0,0,52,52,2,1,1,7
2011-02-01 08:00:00,1,0,1,3,43.808,52.457,93,0.0,3,132,135,2,1,1,8
2011-02-01 09:00:00,1,0,1,2,43.808,52.457,93,0.0,2,114,116,2,1,1,9
2011-02-01 10:00:00,1,0,1,2,43.808,52.457,93,0.0,0,47,47,2,1,1,10
2011-02-01 11:00:00,1,0,1,2,45.284,53.816,86,0.0,2,49,51,2,1,1,11
2011-02-01 12:00:00,1,0,1,2,46.76,55.184,86,0.0,2,53,55,2,1,1,12
2011-02-01 13:00:00,1,0,1,2,46.76,55.184,86,0.0,3,49,52,2,1,1,13
2011-02-01 14:00:00,1,0,1,2,48.236000000000004,55.184,80,6.0032,5,49,54,2,1,1,14
2011-02-01 15:00:00,1,0,1,2,49.712,57.911,75,0.0,7,45,52,2,1,1,15
2011-02-01 16:00:00,1,0,1,2,49.712,53.816,75,8.9981,3,61,64,2,1,1,16
2011-02-01 17:00:00,1,0,1,2,49.712,57.911,75,0.0,4,172,176,2,1,1,17
2011-02-01 18:00:00,1,0,1,2,49.712,55.184,81,7.0015,3,165,168,2,1,1,18
2011-02-01 19:00:00,1,0,1,2,49.712,53.816,81,8.9981,3,105,108,2,1,1,19
2011-02-01 20:00:00,1,0,1,2,48.236000000000004,52.457,87,8.9981,5,69,74,2,1,1,20
2011-02-01 21:00:00,1,0,1,2,48.236000000000004,52.457,87,8.9981,0,64,64,2,1,1,21
2011-02-01 22:00:00,1,0,1,2,48.236000000000004,55.184,87,6.0032,2,34,36,2,1,1,22
2011-02-01 23:00:00,1,0,1,3,46.76,49.730000000000004,93,12.998,1,15,16,2,1,1,23
2011-02-02 00:00:00,1,0,1,3,48.236000000000004,53.816,93,7.0015,0,2,2,2,2,2,0
2011-02-02 01:00:00,1,0,1,3,48.236000000000004,52.457,93,12.998,0,3,3,2,2,2,1
2011-02-02 02:00:00,1,0,1,3,48.236000000000004,52.457,93,8.9981,4,0,4,2,2,2,2
2011-02-02 03:00:00,1,0,1,3,48.236000000000004,52.457,93,8.9981,0,1,1,2,2,2,3
2011-02-02 04:00:00,1,0,1,3,48.236000000000004,51.089,93,19.0012,0,1,1,2,2,2,4
2011-02-02 05:00:00,1,0,1,3,48.236000000000004,53.816,93,7.0015,0,3,3,2,2,2,5
2011-02-02 06:00:00,1,0,1,3,48.236000000000004,53.816,93,7.0015,1,17,18,2,2,2,6
2011-02-02 07:00:00,1,0,1,3,48.236000000000004,51.089,93,15.0013,1,48,49,2,2,2,7
2011-02-02 08:00:00,1,0,1,3,48.236000000000004,51.089,93,15.0013,1,154,155,2,2,2,8
2011-02-02 09:00:00,1,0,1,2,49.712,55.184,93,6.0032,4,119,123,2,2,2,9
2011-02-02 10:00:00,1,0,1,2,48.236000000000004,56.543,100,0.0,2,59,61,2,2,2,10
2011-02-02 11:00:00,1,0,1,2,49.712,52.457,93,12.998,5,47,52,2,2,2,11
2011-02-02 12:00:00,1,0,1,2,49.712,52.457,93,15.0013,3,61,64,2,2,2,12
2011-02-02 13:00:00,1,0,1,1,57.092,61.997,93,11.0014,1,74,75,2,2,2,13
2011-02-02 14:00:00,1,0,1,1,60.044,67.451,82,26.0027,2,61,63,2,2,2,14
2011-02-02 15:00:00,1,0,1,1,60.044,67.451,76,22.0028,10,66,76,2,2,2,15
2011-02-02 16:00:00,1,0,1,1,58.568,61.997,71,19.9995,8,95,103,2,2,2,16
2011-02-02 17:00:00,1,0,1,1,58.568,60.638000000000005,53,35.0008,7,183,190,2,2,2,17
2011-02-02 18:00:00,1,0,1,1,57.092,57.911,42,36.9974,7,175,182,2,2,2,18
2011-02-02 19:00:00,1,0,1,1,52.664,53.816,45,32.9975,3,88,91,2,2,2,19
2011-02-02 20:00:00,1,0,1,1,49.712,49.730000000000004,48,36.9974,4,71,75,2,2,2,20
2011-02-02 21:00:00,1,0,1,1,48.236000000000004,49.730000000000004,47,22.0028,1,62,63,2,2,2,21
2011-02-02 22:00:00,1,0,1,1,48.236000000000004,51.089,44,16.9979,5,35,40,2,2,2,22
2011-02-02 23:00:00,1,0,1,1,46.76,47.003,44,30.0026,3,29,32,2,2,2,23
2011-02-03 00:00:00,1,0,1,1,46.76,47.003,40,30.0026,1,11,12,2,3,3,0
2011-02-03 01:00:00,1,0,1,1,46.76,45.635,44,35.0008,0,5,5,2,3,3,1
2011-02-03 02:00:00,1,0,1,1,45.284,47.003,43,16.9979,0,2,2,2,3,3,2
2011-02-03 03:00:00,1,0,1,1,45.284,47.003,43,16.9979,0,1,1,2,3,3,3
2011-02-03 05:00:00,1,0,1,1,43.808,44.276,50,19.9995,0,2,2,2,3,3,5
2011-02-03 06:00:00,1,0,1,1,43.808,44.276,43,23.9994,0,39,39,2,3,3,6
2011-02-03 07:00:00,1,0,1,1,42.332,42.908,50,22.0028,1,86,87,2,3,3,7
2011-02-03 08:00:00,1,0,1,1,42.332,42.908,50,23.9994,4,184,188,2,3,3,8
2011-02-03 09:00:00,1,0,1,1,43.808,44.276,47,19.9995,6,127,133,2,3,3,9
2011-02-03 10:00:00,1,0,1,1,45.284,45.635,43,22.0028,2,50,52,2,3,3,10
2011-02-03 11:00:00,1,0,1,1,45.284,44.276,43,30.0026,9,55,64,2,3,3,11
2011-02-03 12:00:00,1,0,1,1,46.76,48.362,40,23.9994,2,67,69,2,3,3,12
2011-02-03 13:00:00,1,0,1,1,46.76,47.003,40,27.9993,4,47,51,2,3,3,13
2011-02-03 14:00:00,1,0,1,1,48.236000000000004,49.730000000000004,37,26.0027,4,43,47,2,3,3,14
2011-02-03 15:00:00,1,0,1,1,48.236000000000004,49.730000000000004,37,22.0028,4,56,60,2,3,3,15
2011-02-03 16:00:00,1,0,1,1,48.236000000000004,51.089,37,16.9979,5,73,78,2,3,3,16
2011-02-03 17:00:00,1,0,1,1,46.76,49.730000000000004,40,12.998,5,170,175,2,3,3,17
2011-02-03 18:00:00,1,0,1,1,46.76,51.089,40,11.0014,2,145,147,2,3,3,18
2011-02-03 19:00:00,1,0,1,1,46.76,55.184,40,0.0,4,92,96,2,3,3,19
2011-02-03 20:00:00,1,0,1,1,46.76,52.457,47,6.0032,1,108,109,2,3,3,20
2011-02-03 21:00:00,1,0,1,1,45.284,51.089,55,7.0015,1,53,54,2,3,3,21
2011-02-03 22:00:00,1,0,1,1,45.284,51.089,51,6.0032,2,39,41,2,3,3,22
2011-02-03 23:00:00,1,0,1,1,46.76,52.457,47,7.0015,4,34,38,2,3,3,23
2011-02-04 00:00:00,1,0,1,2,46.76,55.184,44,0.0,3,10,13,2,4,4,0
2011-02-04 01:00:00,1,0,1,2,43.808,52.457,59,0.0,0,7,7,2,4,4,1
2011-02-04 02:00:00,1,0,1,2,42.332,47.003,63,7.0015,0,1,1,2,4,4,2
2011-02-04 03:00:00,1,0,1,2,42.332,47.003,63,7.0015,0,1,1,2,4,4,3
2011-02-04 05:00:00,1,0,1,2,42.332,45.635,63,8.9981,0,7,7,2,4,4,5
2011-02-04 06:00:00,1,0,1,2,43.808,52.457,55,0.0,2,26,28,2,4,4,6
2011-02-04 07:00:00,1,0,1,1,42.332,51.089,59,0.0,0,87,87,2,4,4,7
2011-02-04 08:00:00,1,0,1,1,42.332,45.635,74,8.9981,3,217,220,2,4,4,8
2011-02-04 09:00:00,1,0,1,2,43.808,48.362,80,8.9981,3,124,127,2,4,4,9
2011-02-04 10:00:00,1,0,1,2,46.76,51.089,51,8.9981,5,46,51,2,4,4,10
2011-02-04 11:00:00,1,0,1,1,48.236000000000004,52.457,51,11.0014,3,61,64,2,4,4,11
2011-02-04 12:00:00,1,0,1,2,49.712,53.816,48,11.0014,8,78,86,2,4,4,12
2011-02-04 13:00:00,1,0,1,2,51.188,55.184,50,15.0013,9,73,82,2,4,4,13
2011-02-04 14:00:00,1,0,1,2,52.664,56.543,45,11.0014,15,76,91,2,4,4,14
2011-02-04 15:00:00,1,0,1,2,52.664,56.543,48,16.9979,9,81,90,2,4,4,15
2011-02-04 16:00:00,1,0,1,2,54.14,57.911,42,15.0013,8,91,99,2,4,4,16
2011-02-04 17:00:00,1,0,1,2,51.188,56.543,56,8.9981,10,195,205,2,4,4,17
2011-02-04 18:00:00,1,0,1,2,49.712,55.184,60,7.0015,3,152,155,2,4,4,18
2011-02-04 19:00:00,1,0,1,2,49.712,53.816,65,8.9981,1,102,103,2,4,4,19
2011-02-04 20:00:00,1,0,1,2,49.712,53.816,65,11.0014,2,69,71,2,4,4,20
2011-02-04 21:00:00,1,0,1,2,49.712,53.816,70,11.0014,2,41,43,2,4,4,21
2011-02-04 22:00:00,1,0,1,2,49.712,53.816,65,11.0014,1,45,46,2,4,4,22
2011-02-04 23:00:00,1,0,1,2,49.712,53.816,70,8.9981,1,30,31,2,4,4,23
2011-02-05 00:00:00,1,0,0,2,49.712,53.816,70,11.0014,3,36,39,2,5,5,0
2011-02-05 01:00:00,1,0,0,2,49.712,53.816,65,11.0014,1,17,18,2,5,5,1
2011-02-05 02:00:00,1,0,0,2,49.712,53.816,75,11.0014,5,12,17,2,5,5,2
2011-02-05 03:00:00,1,0,0,2,49.712,53.816,75,11.0014,1,10,11,2,5,5,3
2011-02-05 04:00:00,1,0,0,3,48.236000000000004,52.457,93,8.9981,0,8,8,2,5,5,4
2011-02-05 05:00:00,1,0,0,3,46.76,52.457,100,6.0032,0,9,9,2,5,5,5
2011-02-05 06:00:00,1,0,0,3,46.76,55.184,100,0.0,0,4,4,2,5,5,6
2011-02-05 07:00:00,1,0,0,3,48.236000000000004,55.184,93,6.0032,0,4,4,2,5,5,7
2011-02-05 08:00:00,1,0,0,3,46.76,52.457,100,6.0032,0,10,10,2,5,5,8
2011-02-05 09:00:00,1,0,0,3,46.76,52.457,100,6.0032,3,17,20,2,5,5,9
2011-02-05 10:00:00,1,0,0,3,46.76,51.089,100,8.9981,3,31,34,2,5,5,10
2011-02-05 11:00:00,1,0,0,3,48.236000000000004,52.457,100,8.9981,1,46,47,2,5,5,11
2011-02-05 12:00:00,1,0,0,3,48.236000000000004,52.457,100,11.0014,10,42,52,2,5,5,12
2011-02-05 13:00:00,1,0,0,3,48.236000000000004,52.457,100,11.0014,10,62,72,2,5,5,13
2011-02-05 14:00:00,1,0,0,3,48.236000000000004,56.543,100,0.0,5,50,55,2,5,5,14
2011-02-05 15:00:00,1,0,0,3,48.236000000000004,56.543,100,0.0,11,49,60,2,5,5,15
2011-02-05 16:00:00,1,0,0,3,48.236000000000004,52.457,100,8.9981,8,63,71,2,5,5,16
