temperature,apparent_temperature,humidity,windspeed,rental_count
48.236,49.73,29,30.0026,110
49.711999999999996,51.089,27,19.0012,52
51.188,53.816,25,16.9979,57
52.663999999999994,56.543,24,16.9979,71
55.61600000000001,59.27,21,15.0013,82
57.092,60.63800000000001,19,15.0013,79
57.092,61.997,19,11.0014,85
57.092,60.63800000000001,19,16.9979,98
55.61600000000001,59.27,22,15.0013,206
54.14,59.27,22,8.9981,212
52.663999999999994,57.911,26,8.9981,145
51.188,56.543,33,7.0015,101
49.711999999999996,57.911,52,0.0,66
49.711999999999996,57.911,44,0.0,41
48.236,55.184,44,6.0032,20
48.236,55.184,41,6.0032,15
46.76,52.457,44,6.0032,9
46.76,49.73,47,12.998,1
46.76,49.73,51,12.998,1
46.76,49.73,47,12.998,5
46.76,49.73,55,15.0013,33
46.76,49.73,55,15.0013,108
48.236,52.457,55,11.0014,230
49.711999999999996,51.089,52,19.0012,124
51.188,52.457,41,26.0027,69
57.092,59.27,34,19.9995,66
60.044,67.45100000000001,32,22.0028,86
62.996,70.178,30,23.9994,93
65.94800000000001,72.905,28,27.9993,82
65.94800000000001,72.905,28,27.9993,117
65.94800000000001,72.905,31,26.0027,122
65.94800000000001,72.905,28,19.0012,255
61.52,68.81899999999999,40,15.0013,222
57.092,60.63800000000001,53,15.0013,161
60.044,67.45100000000001,43,12.998,118
58.568000000000005,63.365,46,12.998,92
57.092,61.997,53,12.998,73
60.044,67.45100000000001,40,15.0013,33
57.092,61.997,53,12.998,17
57.092,60.63800000000001,53,15.0013,6
57.092,60.63800000000001,53,15.0013,6
57.092,61.997,53,12.998,4
55.61600000000001,60.63800000000001,57,12.998,4
55.61600000000001,61.997,66,6.0032,12
54.14,59.27,70,8.9981,47
55.61600000000001,61.997,57,7.0015,126
55.61600000000001,61.997,57,6.0032,285
58.568000000000005,63.365,57,12.998,179
60.044,67.45100000000001,54,12.998,88
64.47200000000001,71.54599999999998,44,16.9979,90
67.42399999999999,74.273,41,15.0013,101
71.852,78.368,34,15.0013,123
76.28,87.90799999999999,31,15.0013,81
76.28,86.54899999999999,28,16.9979,106
73.328,79.727,35,19.9995,146
74.804,81.095,32,19.9995,274
71.852,78.368,42,19.0012,222
67.42399999999999,74.273,55,22.0028,175
67.42399999999999,74.273,59,22.0028,139
70.376,77.0,55,26.0027,124
68.9,75.632,59,19.0012,76
65.94800000000001,72.905,67,19.9995,44
64.47200000000001,71.54599999999998,72,19.0012,32
64.47200000000001,71.54599999999998,72,15.0013,8
64.47200000000001,71.54599999999998,72,19.0012,7
65.94800000000001,72.905,67,16.9979,8
65.94800000000001,72.905,67,16.9979,1
65.94800000000001,72.905,67,7.0015,7
64.47200000000001,71.54599999999998,72,11.0014,50
62.996,70.178,77,15.0013,116
62.996,70.178,77,12.998,272
62.996,70.178,77,12.998,169
64.47200000000001,71.54599999999998,72,15.0013,95
64.47200000000001,71.54599999999998,72,11.0014,113
68.9,75.632,59,12.998,185
76.28,87.90799999999999,43,12.998,176
80.708,87.90799999999999,36,19.9995,191
80.708,87.90799999999999,36,22.0028,172
80.708,87.90799999999999,36,19.0012,232
80.708,87.90799999999999,34,23.9994,327
79.232,87.90799999999999,33,22.0028,224
77.756,87.90799999999999,29,39.0007,162
76.28,87.90799999999999,31,12.998,124
74.804,81.095,21,32.9975,72
71.852,78.368,10,16.9979,107
70.376,77.0,8,19.0012,77
67.42399999999999,74.273,12,32.9975,29
65.94800000000001,72.905,14,27.9993,31
64.47200000000001,71.54599999999998,13,26.0027,17
62.996,70.178,14,19.9995,7
61.52,68.81899999999999,15,22.0028,3
61.52,68.81899999999999,15,22.0028,3
61.52,68.81899999999999,17,27.9993,6
60.044,67.45100000000001,17,35.0008,22
60.044,67.45100000000001,17,39.0007,45
61.52,68.81899999999999,16,43.9989,55
62.996,70.178,16,39.0007,106
64.47200000000001,71.54599999999998,16,39.0007,123
64.47200000000001,71.54599999999998,18,32.9975,119
64.47200000000001,71.54599999999998,16,40.9973,155
65.94800000000001,72.905,15,43.9989,196
64.47200000000001,71.54599999999998,16,50.0021,171
64.47200000000001,71.54599999999998,16,43.0006,120
62.996,70.178,19,40.9973,127
58.568000000000005,60.63800000000001,25,30.0026,88
57.092,59.27,29,23.9994,59
55.61600000000001,57.911,28,35.0008,47
55.61600000000001,56.543,26,36.9974,33
54.14,55.184,28,32.9975,44
52.663999999999994,53.816,33,30.0026,29
54.14,56.543,70,31.0009,7
51.188,52.457,70,23.9994,3
49.711999999999996,51.089,65,26.0027,4
48.236,51.089,69,19.0012,2
48.236,51.089,69,16.9979,1
46.76,48.361999999999995,64,19.0012,2
46.76,48.361999999999995,59,19.9995,46
46.76,48.361999999999995,59,22.0028,107
46.76,48.361999999999995,59,26.0027,214
48.236,49.73,55,27.9993,124
49.711999999999996,51.089,52,19.0012,68
52.663999999999994,56.543,45,16.9979,56
54.14,59.27,39,8.9981,86
55.61600000000001,63.365,39,0.0,78
55.61600000000001,61.997,36,8.9981,79
57.092,64.72399999999999,34,0.0,64
57.092,63.365,34,6.0032,102
57.092,63.365,34,6.0032,242
55.61600000000001,60.63800000000001,39,12.998,224
54.14,59.27,49,8.9981,119
54.14,60.63800000000001,61,6.0032,88
51.188,59.27,56,0.0,63
49.711999999999996,56.543,62,7.0015,47
49.711999999999996,52.457,65,15.0013,25
48.236,52.457,69,11.0014,8
48.236,52.457,69,12.998,4
48.236,52.457,69,12.998,2
48.236,51.089,69,19.0012,4
46.76,51.089,75,8.9981,1
48.236,51.089,69,15.0013,5
48.236,51.089,55,16.9979,40
48.236,51.089,64,16.9979,110
49.711999999999996,51.089,65,19.0012,256
52.663999999999994,55.184,56,19.9995,148
55.61600000000001,59.27,49,19.0012,76
57.092,59.27,53,22.0028,73
61.52,68.81899999999999,43,12.998,82
68.9,75.632,25,0.0,125
70.376,77.0,23,19.9995,96
71.852,78.368,19,27.9993,110
71.852,78.368,19,22.0028,139
68.9,75.632,23,19.0012,268
65.94800000000001,72.905,23,32.9975,201
61.52,68.81899999999999,28,35.0008,150
58.568000000000005,61.997,29,27.9993,95
57.092,57.911,29,31.0009,71
54.14,55.184,26,36.9974,48
51.188,51.089,30,35.0008,22
49.711999999999996,49.73,30,31.0009,13
49.711999999999996,49.73,30,31.0009,1
46.76,47.003,27,31.0009,3
46.76,47.003,27,31.0009,1
43.808,42.908,31,32.9975,1
42.332,42.908,33,19.9995,8
42.332,42.908,33,19.9995,35
40.856,40.181,42,27.9993,111
42.332,42.908,39,19.9995,220
43.808,44.276,37,19.0012,145
45.284,48.361999999999995,29,12.998,56
46.76,52.457,29,6.0032,50
48.236,52.457,25,8.9981,72
48.236,55.184,25,6.0032,80
49.711999999999996,55.184,21,7.0015,78
49.711999999999996,57.911,23,0.0,68
51.188,59.27,23,0.0,71
51.188,59.27,22,0.0,202
49.711999999999996,51.089,35,22.0028,167
46.76,49.73,40,16.9979,106
46.76,52.457,40,6.0032,70
45.284,51.089,40,7.0015,51
46.76,55.184,40,0.0,53
45.284,51.089,43,6.0032,23
46.76,49.73,55,12.998,12
45.284,48.361999999999995,64,12.998,4
45.284,48.361999999999995,64,12.998,2
45.284,47.003,74,16.9979,1
45.284,48.361999999999995,74,12.998,1
43.808,48.361999999999995,74,8.9981,7
43.808,49.73,74,6.0032,29
43.808,48.361999999999995,80,8.9981,83
45.284,49.73,74,8.9981,228
48.236,52.457,60,8.9981,150
49.711999999999996,52.457,60,16.9979,66
52.663999999999994,56.543,52,15.0013,89
55.61600000000001,59.27,43,11.0014,97
57.092,60.63800000000001,42,15.0013,87
58.568000000000005,61.997,40,19.0012,95
58.568000000000005,61.997,40,19.9995,106
58.568000000000005,63.365,46,12.998,118
58.568000000000005,61.997,50,16.9979,228
57.092,59.27,53,19.9995,187
55.61600000000001,59.27,61,16.9979,107
54.14,57.911,70,12.998,87
54.14,57.911,70,15.0013,70
54.14,57.911,70,12.998,44
54.14,59.27,75,11.0014,46
52.663999999999994,57.911,81,7.0015,19
54.14,60.63800000000001,81,7.0015,25
54.14,57.911,87,12.998,20
54.14,57.911,87,12.998,2
54.14,59.27,93,11.0014,1
54.14,59.27,100,8.9981,3
54.14,57.911,100,15.0013,4
54.14,56.543,100,19.9995,15
54.14,56.543,100,19.9995,45
55.61600000000001,59.27,93,15.0013,63
57.092,61.997,93,12.998,103
61.52,68.81899999999999,76,15.0013,159
64.47200000000001,71.54599999999998,67,16.9979,167
65.94800000000001,72.905,67,19.0012,190
67.42399999999999,74.273,59,19.0012,198
65.94800000000001,72.905,63,19.9995,205
67.42399999999999,74.273,59,19.9995,204
67.42399999999999,74.273,59,23.9994,164
67.42399999999999,74.273,59,22.0028,152
65.94800000000001,72.905,67,22.0028,89
64.47200000000001,71.54599999999998,77,22.0028,70
64.47200000000001,71.54599999999998,72,22.0028,72
62.996,70.178,77,19.9995,63
64.47200000000001,71.54599999999998,77,19.9995,44
62.996,70.178,77,23.9994,52
62.996,70.178,77,19.0012,39
61.52,68.81899999999999,82,19.0012,32
62.996,70.178,82,19.9995,11
62.996,70.178,88,23.9994,3
62.996,70.178,94,23.9994,2
62.996,70.178,100,30.0026,5
61.52,68.81899999999999,100,19.9995,9
62.996,70.178,100,19.0012,22
62.996,70.178,100,19.9995,31
62.996,70.178,100,15.0013,62
65.94800000000001,72.905,94,22.0028,79
65.94800000000001,72.905,94,23.9994,105
64.47200000000001,71.54599999999998,100,15.0013,39
64.47200000000001,71.54599999999998,100,15.0013,7
58.568000000000005,61.997,100,19.0012,11
57.092,59.27,100,19.9995,25
55.61600000000001,57.911,100,23.9994,23
54.14,55.184,100,32.9975,11
52.663999999999994,53.816,100,27.9993,11
49.711999999999996,48.361999999999995,93,40.9973,7
48.236,49.73,100,26.0027,10
48.236,49.73,100,27.9993,9
46.76,48.361999999999995,100,22.0028,4
46.76,48.361999999999995,100,22.0028,2
46.76,45.635,80,39.0007,1
46.76,45.635,80,35.0008,1
46.76,48.361999999999995,75,23.9994,1
46.76,48.361999999999995,75,26.0027,34
46.76,47.003,75,27.9993,91
46.76,48.361999999999995,75,26.0027,211
48.236,48.361999999999995,64,31.0009,134
49.711999999999996,51.089,60,19.9995,58
51.188,51.089,48,30.0026,60
54.14,56.543,42,27.9993,96
55.61600000000001,57.911,36,26.0027,70
55.61600000000001,57.911,36,27.9993,77
57.092,59.27,31,26.0027,96
57.092,59.27,31,23.9994,122
57.092,59.27,29,23.9994,233
55.61600000000001,59.27,31,15.0013,233
54.14,57.911,33,15.0013,145
54.14,59.27,33,11.0014,92
52.663999999999994,56.543,38,15.0013,54
51.188,55.184,48,11.0014,35
52.663999999999994,60.63800000000001,48,0.0,22
51.188,57.911,48,6.0032,10
49.711999999999996,53.816,52,8.9981,4
49.711999999999996,53.816,52,8.9981,1
49.711999999999996,55.184,52,6.0032,7
48.236,56.543,64,0.0,2
46.76,52.457,69,7.0015,10
46.76,55.184,59,0.0,45
45.284,49.73,64,8.9981,128
48.236,52.457,55,12.998,257
51.188,55.184,41,11.0014,151
54.14,57.911,33,12.998,71
58.568000000000005,63.365,25,11.0014,78
58.568000000000005,66.09200000000001,23,0.0,99
60.044,67.45100000000001,25,7.0015,98
60.044,67.45100000000001,20,0.0,72
58.568000000000005,66.09200000000001,18,0.0,112
60.044,67.45100000000001,27,11.0014,108
58.568000000000005,63.365,27,15.0013,248
57.092,61.997,27,12.998,235
57.092,63.365,31,7.0015,150
55.61600000000001,61.997,39,6.0032,76
54.14,57.911,49,12.998,75
54.14,57.911,49,15.0013,55
52.663999999999994,56.543,61,12.998,41
51.188,57.911,65,6.0032,9
51.188,56.543,52,8.9981,4
51.188,56.543,52,8.9981,2
49.711999999999996,55.184,70,6.0032,3
49.711999999999996,55.184,75,7.0015,2
49.711999999999996,53.816,81,8.9981,8
49.711999999999996,55.184,85,7.0015,49
49.711999999999996,53.816,87,11.0014,141
49.711999999999996,53.816,87,8.9981,249
51.188,53.816,87,16.9979,141
54.14,57.911,75,16.9979,57
55.61600000000001,57.911,76,26.0027,59
55.61600000000001,59.27,76,16.9979,98
55.61600000000001,57.911,76,23.9994,99
57.092,59.27,76,19.9995,71
58.568000000000005,61.997,71,19.9995,79
57.092,59.27,76,22.0028,112
57.092,59.27,76,19.9995,194
57.092,60.63800000000001,76,16.9979,188
57.092,59.27,76,22.0028,134
55.61600000000001,60.63800000000001,87,12.998,91
55.61600000000001,59.27,93,22.0028,62
55.61600000000001,60.63800000000001,93,11.0014,21
57.092,61.997,93,12.998,18
57.092,60.63800000000001,0,16.9979,3
57.092,60.63800000000001,0,16.9979,2
57.092,60.63800000000001,0,16.9979,1
58.568000000000005,63.365,0,12.998,3
58.568000000000005,61.997,0,22.0028,12
60.044,67.45100000000001,0,15.0013,37
60.044,67.45100000000001,0,19.0012,44
61.52,68.81899999999999,0,15.0013,24
61.52,68.81899999999999,0,11.0014,17
61.52,68.81899999999999,0,16.9979,11
62.996,70.178,0,15.0013,34
62.996,70.178,0,15.0013,12
64.47200000000001,71.54599999999998,0,19.9995,12
64.47200000000001,71.54599999999998,0,15.0013,14
62.996,70.178,0,16.9979,21
64.47200000000001,71.54599999999998,0,26.0027,111
64.47200000000001,71.54599999999998,0,23.9994,82
64.47200000000001,71.54599999999998,0,39.0007,56
58.568000000000005,61.997,0,22.0028,38
58.568000000000005,63.365,0,15.0013,28
57.092,61.997,0,8.9981,34
57.092,63.365,0,6.0032,27
57.092,63.365,100,6.0032,6
57.092,63.365,100,7.0015,8
57.092,63.365,100,7.0015,5
55.61600000000001,61.997,93,6.0032,2
54.14,57.911,81,15.0013,7
51.188,53.816,81,19.0012,32
51.188,55.184,70,12.998,114
52.663999999999994,56.543,70,16.9979,259
54.14,57.911,61,19.0012,156
55.61600000000001,59.27,57,19.9995,78
55.61600000000001,59.27,57,19.9995,81
57.092,60.63800000000001,53,16.9979,111
58.568000000000005,61.997,53,16.9979,107
58.568000000000005,61.997,50,23.9994,89
57.092,60.63800000000001,53,16.9979,85
57.092,59.27,49,19.9995,113
57.092,60.63800000000001,49,15.0013,223
55.61600000000001,59.27,49,22.0028,153
54.14,56.543,56,22.0028,118
54.14,59.27,56,11.0014,76
54.14,57.911,52,16.9979,53
54.14,59.27,52,11.0014,64
54.14,57.911,52,16.9979,37
51.188,56.543,60,8.9981,34
49.711999999999996,52.457,65,12.998,18
49.711999999999996,52.457,65,12.998,14
49.711999999999996,52.457,65,16.9979,7
49.711999999999996,52.457,65,16.9979,1
48.236,52.457,69,12.998,2
48.236,51.089,75,16.9979,4
49.711999999999996,52.457,70,12.998,23
51.188,55.184,65,11.0014,53
52.663999999999994,57.911,65,7.0015,101
55.61600000000001,59.27,66,15.0013,99
57.092,59.27,49,22.0028,119
57.092,60.63800000000001,53,19.0012,158
58.568000000000005,61.997,51,23.9994,157
61.52,68.81899999999999,50,30.0026,166
62.996,70.178,44,32.9975,182
65.94800000000001,72.905,41,30.0026,244
65.94800000000001,72.905,44,22.0028,213
62.996,70.178,54,11.0014,145
62.996,70.178,54,6.0032,112
61.52,68.81899999999999,58,7.0015,86
60.044,67.45100000000001,62,0.0,82
58.568000000000005,66.09200000000001,71,0.0,63
60.044,67.45100000000001,66,6.0032,49
60.044,67.45100000000001,62,7.0015,38
58.568000000000005,63.365,66,8.9981,33
57.092,61.997,76,8.9981,23
57.092,61.997,66,11.0014,13
58.568000000000005,63.365,62,8.9981,3
57.092,64.72399999999999,66,0.0,2
58.568000000000005,63.365,62,12.998,10
61.52,68.81899999999999,50,19.9995,34
61.52,68.81899999999999,50,27.9993,44
62.996,70.178,47,16.9979,122
64.47200000000001,71.54599999999998,41,27.9993,181
65.94800000000001,72.905,38,26.0027,194
65.94800000000001,72.905,38,26.0027,221
65.94800000000001,72.905,41,19.9995,250
67.42399999999999,74.273,39,22.0028,304
65.94800000000001,72.905,41,26.0027,256
64.47200000000001,71.54599999999998,41,23.9994,241
61.52,68.81899999999999,43,23.9994,147
58.568000000000005,61.997,50,23.9994,101
55.61600000000001,59.27,57,19.9995,77
54.14,57.911,56,16.9979,58
54.14,56.543,56,22.0028,37
51.188,55.184,65,15.0013,28
51.188,56.543,65,7.0015,11
51.188,57.911,65,6.0032,1
51.188,57.911,65,6.0032,1
51.188,56.543,65,8.9981,3
49.711999999999996,53.816,70,8.9981,8
51.188,56.543,65,8.9981,28
52.663999999999994,60.63800000000001,61,0.0,88
54.14,59.27,56,8.9981,241
55.61600000000001,59.27,53,22.0028,140
57.092,60.63800000000001,42,16.9979,84
58.568000000000005,61.997,40,16.9979,71
60.044,67.45100000000001,37,0.0,94
60.044,67.45100000000001,36,22.0028,75
60.044,67.45100000000001,34,0.0,79
60.044,67.45100000000001,37,11.0014,101
61.52,68.81899999999999,35,7.0015,107
60.044,67.45100000000001,40,12.998,271
58.568000000000005,64.72399999999999,40,7.0015,235
58.568000000000005,63.365,43,8.9981,150
57.092,60.63800000000001,46,15.0013,129
57.092,61.997,46,8.9981,63
55.61600000000001,61.997,49,7.0015,47
55.61600000000001,63.365,53,0.0,19
55.61600000000001,63.365,53,0.0,14
54.14,59.27,62,6.0032,10
54.14,59.27,62,6.0032,3
49.711999999999996,55.184,75,6.0032,2
49.711999999999996,52.457,75,12.998,11
48.236,52.457,80,12.998,35
49.711999999999996,53.816,75,11.0014,119
51.188,57.911,70,6.0032,282
54.14,61.997,70,0.0,157
55.61600000000001,60.63800000000001,66,12.998,78
57.092,60.63800000000001,57,15.0013,78
58.568000000000005,63.365,50,15.0013,102
58.568000000000005,61.997,57,19.0012,97
60.044,67.45100000000001,46,19.9995,88
60.044,67.45100000000001,43,19.0012,90
60.044,67.45100000000001,46,22.0028,114
58.568000000000005,63.365,62,12.998,217
58.568000000000005,61.997,62,19.9995,225
57.092,60.63800000000001,71,19.0012,152
57.092,60.63800000000001,71,19.0012,88
55.61600000000001,61.997,81,7.0015,55
55.61600000000001,60.63800000000001,87,11.0014,21
55.61600000000001,60.63800000000001,87,11.0014,18
54.14,57.911,93,16.9979,8
54.14,56.543,100,19.9995,3
52.663999999999994,56.543,100,15.0013,3
54.14,59.27,93,11.0014,1
54.14,60.63800000000001,93,7.0015,3
54.14,60.63800000000001,93,7.0015,31
54.14,57.911,93,12.998,111
55.61600000000001,60.63800000000001,93,0.0,253
55.61600000000001,61.997,93,8.9981,154
58.568000000000005,63.365,81,11.0014,68
58.568000000000005,63.365,81,8.9981,75
61.52,68.81899999999999,71,7.0015,88
61.52,68.81899999999999,76,8.9981,99
61.52,68.81899999999999,76,15.0013,100
61.52,68.81899999999999,76,16.9979,101
61.52,68.81899999999999,76,11.0014,151
64.47200000000001,71.54599999999998,54,19.9995,253
64.47200000000001,71.54599999999998,54,15.0013,237
64.47200000000001,71.54599999999998,51,22.0028,168
62.996,70.178,54,19.9995,121
62.996,70.178,58,19.0012,78
61.52,68.81899999999999,62,26.0027,59
61.52,68.81899999999999,65,12.998,27
60.044,67.45100000000001,66,16.9979,23
58.568000000000005,63.365,71,15.0013,12
57.092,59.27,71,19.9995,8
57.092,61.997,66,11.0014,2
57.092,61.997,71,12.998,3
55.61600000000001,61.997,76,7.0015,13
55.61600000000001,60.63800000000001,76,12.998,51
55.61600000000001,61.997,76,8.9981,140
58.568000000000005,63.365,66,8.9981,299
61.52,68.81899999999999,62,16.9979,185
64.47200000000001,71.54599999999998,54,22.0028,78
64.47200000000001,71.54599999999998,54,19.0012,86
68.9,75.632,45,15.0013,105
70.376,77.0,42,6.0032,111
68.9,75.632,45,7.0015,119
70.376,77.0,42,16.9979,125
68.9,75.632,48,19.0012,142
68.9,75.632,42,12.998,313
65.94800000000001,72.905,59,11.0014,310
64.47200000000001,71.54599999999998,58,12.998,207
62.996,70.178,67,15.0013,137
62.996,70.178,62,15.0013,138
61.52,68.81899999999999,66,15.0013,87
62.996,70.178,62,19.0012,50
62.996,70.178,58,19.0012,29
61.52,68.81899999999999,62,16.9979,16
61.52,68.81899999999999,62,12.998,14
58.568000000000005,63.365,71,12.998,5
60.044,67.45100000000001,66,11.0014,10
61.52,68.81899999999999,66,12.998,36
61.52,68.81899999999999,66,12.998,123
62.996,70.178,67,16.9979,280
65.94800000000001,72.905,63,15.0013,210
70.376,77.0,53,19.0012,117
71.852,78.368,52,19.0012,159
73.328,79.727,49,23.9994,195
79.232,87.90799999999999,41,19.0012,175
80.708,87.90799999999999,39,16.9979,174
82.184,89.27600000000002,39,23.9994,173
82.184,89.27600000000002,39,19.0012,204
83.66,89.27600000000002,37,22.0028,332
82.184,89.27600000000002,39,11.0014,331
80.708,87.90799999999999,44,8.9981,190
77.756,87.90799999999999,46,8.9981,149
77.756,87.90799999999999,46,7.0015,113
77.756,87.90799999999999,50,11.0014,118
76.28,87.90799999999999,53,15.0013,86
76.28,87.90799999999999,53,16.9979,76
74.804,81.095,46,23.9994,51
73.328,79.727,43,15.0013,25
71.852,78.368,39,22.0028,8
70.376,77.0,34,27.9993,3
70.376,77.0,34,27.9993,2
64.47200000000001,71.54599999999998,44,27.9993,10
61.52,68.81899999999999,50,22.0028,13
62.996,70.178,47,32.9975,48
62.996,70.178,44,31.0009,76
64.47200000000001,71.54599999999998,38,27.9993,140
65.94800000000001,72.905,36,30.0026,196
65.94800000000001,72.905,33,27.9993,267
68.9,75.632,34,31.0009,301
68.9,75.632,31,32.9975,312
68.9,75.632,29,27.9993,313
68.9,75.632,31,26.0027,304
67.42399999999999,74.273,31,22.0028,278
65.94800000000001,72.905,31,22.0028,217
64.47200000000001,71.54599999999998,33,19.0012,154
62.996,70.178,35,15.0013,108
61.52,68.81899999999999,37,19.9995,93
61.52,68.81899999999999,37,22.0028,72
60.044,67.45100000000001,40,19.9995,50
51.188,55.184,100,11.0014,6
51.188,55.184,100,11.0014,4
51.188,55.184,93,12.998,7
49.711999999999996,52.457,93,16.9979,4
49.711999999999996,52.457,93,16.9979,3
49.711999999999996,52.457,93,15.0013,12
49.711999999999996,52.457,93,15.0013,28
49.711999999999996,53.816,93,0.0,95
51.188,53.816,87,16.9979,206
55.61600000000001,57.911,70,23.9994,173
55.61600000000001,59.27,66,19.0012,75
55.61600000000001,57.911,61,23.9994,89
57.092,59.27,53,23.9994,95
58.568000000000005,61.997,50,23.9994,110
58.568000000000005,61.997,46,23.9994,87
57.092,59.27,46,27.9993,111
57.092,59.27,46,27.9993,167
57.092,59.27,46,22.0028,281
57.092,59.27,46,22.0028,241
57.092,59.27,49,22.0028,136
55.61600000000001,60.63800000000001,53,12.998,77
55.61600000000001,61.997,53,8.9981,93
54.14,59.27,56,11.0014,74
54.14,60.63800000000001,61,6.0032,53
54.14,61.997,61,0.0,32
51.188,56.543,65,8.9981,32
49.711999999999996,53.816,75,8.9981,21
49.711999999999996,53.816,70,11.0014,9
49.711999999999996,53.816,70,11.0014,5
49.711999999999996,53.816,75,11.0014,5
51.188,56.543,70,7.0015,12
51.188,56.543,70,7.0015,18
54.14,60.63800000000001,70,7.0015,55
57.092,63.365,66,7.0015,87
58.568000000000005,63.365,57,11.0014,154
61.52,68.81899999999999,47,11.0014,198
55.61600000000001,61.997,81,8.9981,184
57.092,61.997,81,8.9981,137
55.61600000000001,59.27,76,22.0028,190
57.092,59.27,76,26.0027,136
60.044,67.45100000000001,62,22.0028,196
60.044,67.45100000000001,54,23.9994,184
60.044,67.45100000000001,54,12.998,179
58.568000000000005,61.997,53,23.9994,148
57.092,60.63800000000001,53,19.0012,85
55.61600000000001,59.27,61,16.9979,77
55.61600000000001,59.27,61,19.9995,55
55.61600000000001,60.63800000000001,61,11.0014,53
54.14,57.911,65,12.998,39
54.14,60.63800000000001,61,7.0015,34
51.188,56.543,70,8.9981,24
54.14,61.997,61,0.0,11
52.663999999999994,59.27,70,6.0032,3
52.663999999999994,56.543,65,15.0013,5
